position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,left,,2025-01-08,Robin Roefs,193,646991,['Netherlands'],28000000,NEC Nijmegen,23,2003-01-17,,,,False,
Goalkeeper,right,,2021-01-07,Anthony Patterson,189,475946,['England'],8000000,Sunderland AFC U23,26,2000-10-05,,,,False,
Goalkeeper,right,,2026-01-02,Melker Ellborg,191,605426,['Sweden'],3000000,Malmö FF,23,2003-05-22,,,,False,
Goalkeeper,right,,2024-01-07,Simon Moore,191,123536,['England'],75000,Coventry City,36,1990-05-19,,,,False,
Centre-Back,right,,2022-01-07,Dan Ballard,187,503686,"['Northern Ireland', 'England']",20000000,Arsenal FC U21,26,1999-09-22,,,,False,
Centre-Back,left,,2025-12-08,Omar Alderete,190,353032,['Paraguay'],13000000,Getafe CF,29,1996-12-26,,,,False,
Centre-Back,right,Indirect card suspension – DFB-Pokal; Knee injury - Return unknown,2023-01-07,Jenson Seelt,195,617755,['Netherlands'],5000000,PSV Eindhoven U21,23,2003-05-23,,,,False,
Centre-Back,left,,2024-01-30,Leo Hjelde,190,661208,"['Norway', 'England']",1500000,Leeds United,22,2003-08-26,,,,False,
Centre-Back,left,,2022-07-15,Aji Alese,192,502065,"['England', 'Nigeria']",700000,West Ham United U21,25,2001-01-17,,,,False,
Centre-Back,right,,2018-07-30,Luke O'Nien,174,282939,['England'],700000,Wycombe Wanderers,31,1994-11-21,,,,False,
Left-Back,left,,2025-08-07,Reinildo Mandava,180,240692,['Mozambique'],4000000,Atlético de Madrid,32,1994-01-21,,,,False,
Left-Back,left,,2025-10-08,Arthur Masuaku,179,181380,"['DR Congo', 'France']",2000000,Besiktas JK,32,1993-07-11,,,,False,
Right-Back,right,,2022-04-01,Trai Hume,180,515544,['Northern Ireland'],22000000,Linfield FC,24,2002-03-18,,,,False,
Right-Back,right,,2025-08-17,Nordi Mukiele,187,348026,"['France', 'DR Congo']",16000000,Paris Saint-Germain,28,1997-01-11,,,,False,
Right-Back,right,,2026-07-15,Thomas Meunier,190,100986,['Belgium'],1500000,LOSC Lille,34,1991-12-09,,,,False,
Defensive Midfield,left,Team captain,2025-07-30,Granit Xhaka,183,111455,['Switzerland'],8000000,Bayer 04 Leverkusen,33,1992-09-27,,,,False,
Central Midfield,right,,2025-01-07,Habib Diarra,178,876631,"['Senegal', 'France']",35000000,RC Strasbourg Alsace,22,2004-03-01,,,,False,
Central Midfield,right,,2025-04-07,Noah Sadiki,165,727089,"['DR Congo', 'Belgium']",35000000,Union Saint-Gilloise,21,2004-12-17,,,,False,
Central Midfield,right,,2025-01-07,Enzo Le Fée,173,633992,['France'],28000000,AS Roma,26,2000-03-02,,,,False,
Central Midfield,right,unknown injury - Return unknown,2024-11-07,Alan Browne,179,277697,['Ireland'],2000000,Preston North End,31,1995-04-15,,,,False,
Right Midfield,right,,2022-08-31,Abdoullah Ba,180,654412,"['France', 'Mauritania']",1500000,Le Havre AC,22,2003-07-31,,,,False,
Attacking Midfield,left,,2023-01-07,Chris Rigg,177,947411,['England'],25000000,Sunderland AFC U21,19,2007-06-18,,,,False,
Left Winger,right,,2025-10-07,Simon Adingra,175,658536,"[""Cote d'Ivoire""]",22000000,Brighton & Hove Albion,24,2002-01-01,,,,False,
Left Winger,right,,2026-02-02,Nilson Angulo,184,903611,['Ecuador'],17000000,RSC Anderlecht,23,2003-06-19,,,,False,
Left Winger,right,,2024-01-02,Romaine Mundle,172,696181,"['England', 'Jamaica']",7000000,Standard Liège,23,2003-04-24,,,,False,
Right Winger,right,,2025-09-07,Chemsdine Talbi,175,743384,"['Morocco', 'Belgium']",25000000,: Ablöse €20.00m,21,2005-09-05,,,,False,
Right Winger,left,,2026-01-16,Jocelin Ta Bi,175,1322090,"[""Cote d'Ivoire""]",2500000,Maccabi Netanya,21,2005-09-02,,,,False,
Centre-Forward,right,,2025-01-09,Brian Brobbey,181,473169,"['Netherlands', 'Ghana']",40000000,Ajax Amsterdam,24,2002-01-02,,,,False,
Centre-Forward,right,,2025-01-02,Wilson Isidor,184,494237,"['Haiti', 'France']",18000000,Zenit St. Petersburg,25,2000-08-27,,,,False,
Centre-Forward,,,2024-08-30,Ahmed Abdullahi,,1015619,['Nigeria'],800000,Jong KAA Gent,22,2004-06-19,,,,False,
Centre-Forward,right,,2023-01-07,Luís Semedo,192,840687,"['Portugal', 'Cape Verde']",600000,SL Benfica B,22,2003-11-08,,,,False,
