position,foot,status,joinedOn,name,height,id,nationality,marketValue,signedFrom,age,dateOfBirth,currentClub,jerseyNumber,ageAtSeasonStart,isLoan,loanedFrom
Goalkeeper,right,,1987-01-07,Tony Roberts,183,66886,['Wales'],,Queens Park Rangers U18,24,1969-04-08,Retired,,,False,
Goalkeeper,right,,1990-04-10,Jan Stejskal,189,106955,['Czech Republic'],,: Ablöse ?,32,1962-01-15,Retired,,,False,
Goalkeeper,,,,Peter Caldwell,,226939,['England'],,,22,1972-05-06,Retired,,,False,
Centre-Back,right,,1981-01-07,Alan McDonald,184,117758,['Northern Ireland'],,Queens Park Rangers U18,30,1963-12-10,---,,,False,
Centre-Back,right,,1990-01-07,Darren Peacock,188,107099,['England'],,Hereford United (- 2014),26,1968-03-02,Retired,,,False,
Centre-Back,,,1987-07-23,Danny Maddix,178,223568,"['Jamaica', 'England']",,: Ablöse ?,26,1967-11-10,Retired,,,False,
Centre-Back,,,1990-01-07,Karl Ready,,17974,['Wales'],,Queens Park Rangers U21,21,1972-08-14,Retired,,,False,
Centre-Back,,,1991-08-19,Tony Witter,,229835,['England'],,: Ablöse €155k,29,1964-12-08,Retired,,,False,
Centre-Back,right,,1993-08-16,Steve Yates,178,223575,['England'],,Bristol Rovers,24,1970-01-29,Retired,,,False,
Centre-Back,,,,Alan McCarthy,,229034,"['Wales', 'England']",,,22,1972-11-01,Retired,,,False,
Left-Back,left,,1991-02-15,Rufus Brevett,172,3883,['England'],,Doncaster Rovers,24,1969-09-24,Retired,,,False,
Left-Back,left,,1990-04-07,Clive Wilson,170,109500,['England'],,: Ablöse €510k,32,1961-11-13,Retired,,,False,
Right-Back,right,,1989-09-15,David Bardsley,178,223555,['England'],,: Ablöse €615k,29,1964-11-09,Retired,,,False,
Right-Back,right,,1990-01-07,Andy Impey,173,4250,['England'],,Yeading FC (- 2007),22,1971-09-30,Retired,,,False,
Central Midfield,right,,1994-11-17,Ray Wilkins,173,117197,['England'],,: Ablöse free transfer,37,1956-09-14,---,,,False,
Central Midfield,,,1988-07-20,Simon Barker,174,223630,['England'],,Blackburn Rovers,29,1964-04-11,Retired,,,False,
Central Midfield,,,1989-04-21,Maurice Doyle,,229823,['England'],,Crewe Alexandra,24,1969-10-17,Retired,,,False,
Left Midfield,right,,1989-01-03,Andy Sinton,173,101326,['England'],,: Ablöse €420k,28,1966-03-19,Retired,,,False,
Left Winger,right,,1993-01-07,Trevor Sinclair,178,3253,"['England', 'Jamaica']",,Blackpool FC,21,1973-02-03,Retired,,,False,
Right Winger,,,1991-12-08,Ian Holloway,173,223566,['England'],,Bristol Rovers,31,1963-12-03,Retired,,,False,
Right Winger,right,,1990-07-02,Michael Meaker,180,228211,"['Wales', 'England']",,Queens Park Rangers U18,22,1971-08-18,Retired,,,False,
Centre-Forward,right,,1987-12-03,Les Ferdinand,180,3645,"['England', 'St. Lucia']",,Hayes FC,27,1966-08-12,Retired,,,False,
Centre-Forward,both,,1988-09-30,Bradley Allen,173,223445,['England'],,Queens Park Rangers U18,22,1971-09-13,Retired,,,False,
Centre-Forward,,,1991-10-29,Gary Penrice,173,222646,['England'],,: Ablöse €788k,30,1964-03-23,Retired,,,False,
Centre-Forward,,,1991-02-07,Dennis Bailey,,226548,['England'],,: Ablöse €215k,28,1965-12-13,Retired,,,False,
Centre-Forward,,,1993-01-26,Devon White,,227872,['England'],,: Ablöse €126k,30,1964-02-03,Retired,,,False,
